ITEM,Item,BANK,Bank,COU,Country,YEA,Year,Value,Flag Codes,Flags
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,799.05,799.052009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,800336.8,800336.82009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8003505.5,8003505.52009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,80087.2,80087.22009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,803.7,803.72009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8030.81,8030.812009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,807.98,807.982009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,81037.97,81037.972009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,810690.24,810690.242009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8133.69,8133.692009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8147.73,8147.732009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,815.59,815.592009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,81543.97,81543.972009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,818.19,818.192009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8182.64,8182.642009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8183.16,8183.162009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8188661.85,8188661.852009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,820637.63,820637.632009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,82369.11,82369.112009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,82382.4,82382.42009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,830029.2,830029.22009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,830989.91,830989.912009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,832.8,832.82009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,832939.1,832939.12009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,83415.58,83415.582009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,837.72,837.722009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8381.37,8381.372009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,83869.24,83869.242009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8387.26,8387.262009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,83959.04,83959.042009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8413.22,8413.222009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,844.97,844.972009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8456.42,8456.422009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8472.97,8472.972009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,849058.46,849058.462009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,85.92,85.922009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,851028.5,851028.52009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,852.8,852.82009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,85220.16,85220.162009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,85279.81,85279.812009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,85280.11,85280.112009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,85387.11,85387.112009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,854.1,854.12009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,854.3,854.32009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,85401.54,85401.542009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,861144878.96,861144878.962009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,86220.17,86220.172009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8643.39,8643.392009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,87.99,87.992009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,870.03,870.032009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,872.5,872.52009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,87263.84,87263.842009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8763.63,8763.632009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,87879.1,87879.12009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,880.9,880.92009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8836.15,8836.152009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,884144.98,884144.982009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,88487.42,88487.422009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,885388.45,885388.452009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,88726.01,88726.012009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8888.83,8888.832009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,894734.39,894734.392009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8958.65,8958.652009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,897.99,897.992009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,898092.23,898092.232009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,8983.52,8983.522009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,898591.8,898591.82009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,9061.83,9061.832009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,91441.88,91441.882009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,917.61,917.612009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,919748.4,919748.42009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,921807.9,921807.92009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,923.25,923.252009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,9248.39,9248.392009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,93280.4,93280.42009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,9363.59,9363.592009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,9376.75,9376.752009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,940123.55,940123.552009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,94177.24,94177.242009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,941988.08,941988.082009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,943757.33,943757.332009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,9483703.39,9483703.392009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,94988.1,94988.12009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,95.4,95.42009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,9504.43,9504.432009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,9522.98,9522.982009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,953330.22,953330.222009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,96.48,96.482009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,960498.7,960498.72009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,9615063.73,9615063.732009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,9623188.18,9623188.182009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,9636.81,9636.812009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,96519.34,96519.342009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,9653.14,9653.142009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,97.61,97.612009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,9708.34,9708.342009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,97158.25,97158.252009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,97405.8,97405.82009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,975.79,975.792009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,97827.5,97827.52009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,980372.44,980372.442009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,983856.6,983856.62009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,985.63,985.632009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,987553.42,987553.422009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,987615.39,987615.392009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,988.82,988.822009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,98905.64,98905.642009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,9894.43,9894.432009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,9902.73,9902.732009,All banksUSA
SI39TE,9. Income before tax,ALL,All banks,USA,United States,2009,2009,999.83,999.832009,All banksUSA
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,22325.97,22325.972009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,22341.2,22341.22009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,22408.27,22408.272009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,224487.48,224487.482009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,2250411.05,2250411.052009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,2254972.6,2254972.62009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,22552826.66,22552826.662009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,22635.7,22635.72009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,2264.51,2264.512009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,22652.15,22652.152009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,2266.17,2266.172009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,226949.06,226949.062009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,227.76,227.762009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,22735.9,22735.92009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,227567.09,227567.092009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,2279.61,2279.612009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,22820.9,22820.92009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,2288.56,2288.562009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,229.52,229.522009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,229416.1,229416.12009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,22942.38,22942.382009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,2295.31,2295.312009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,2302.87,2302.872009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,230976.75,230976.752009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,23117.34,23117.342009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,231319.4,231319.42009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,23137.9,23137.92009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,231386.5,231386.52009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,2314.45,2314.452009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,231528.53,231528.532009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,2326.16,2326.162009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,232783.31,232783.312009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,233.12,233.122009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,233.39,233.392009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,23326.19,23326.192009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,23332.2,23332.22009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,2334.75,2334.752009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,2334.76,2334.762009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,234.55,234.552009,All banksSWE
IN13TD,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,2350423.86,2350423.862009,All banksSWE
SI37TE,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,23521.58,23521.582009,All banksSWE
SI37TE,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,23543.8,23543.82009,All banksSWE
SI37TE,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,235555.92,235555.922009,All banksSWE
SI37TE,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,23597.4,23597.42009,All banksSWE
SI37TE,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,23643.67,23643.672009,All banksSWE
SI37TE,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,23731.9,23731.92009,All banksSWE
SI37TE,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,23733.01,23733.012009,All banksSWE
SI37TE,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,237552.78,237552.782009,All banksSWE
SI37TE,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,2377.59,2377.592009,All banksSWE
SI37TE,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,238.11,238.112009,All banksSWE
SI37TE,8.a. Provisions on loans,ALL,All banks,SWE,Switzerland,2009,2009,23808.1,23808.12009,All banksSWE
